id,sex,country,city,bdate,years,range_years
172374167,Male,Россия,Омск,1997,24,23-27
172226903,Male,Россия,Unfiled_city,2001,20,18-22
172211452,Male,Россия,Воронеж,1996,25,23-27
172203907,Male,Россия,Усолье-Сибирское,1999,22,18-22
172155646,Male,Россия,Омск,1999,22,18-22
172125152,Male,Россия,Комсомольск-на-Амуре,1997,24,23-27
171991827,Male,Россия,Новосибирск,1991,30,Старше 27
171574953,Female,Россия,Белгород,1998,23,23-27
171382423,Male,Россия,Симферополь,2002,19,18-22
171280999,Male,Россия,Магнитогорск,1992,29,Старше 27
171228395,Male,Россия,Unfiled_city,2001,20,18-22
171075599,Male,Россия,Санкт-Петербург,1993,28,Старше 27
170873554,Male,Россия,Ростов-на-Дону,1996,25,23-27
170819464,Male,Россия,Калуга,1988,33,Старше 27
170807052,Male,Россия,Сургут,2001,20,18-22
170714125,Female,Россия,Москва,1999,22,18-22
170637889,Male,Россия,Стерлитамак,1999,22,18-22
170609212,Male,Россия,Москва,2000,21,18-22
170603046,Male,Россия,Южно-Сахалинск,1999,22,18-22
170447517,Male,Россия,Кашира,1997,24,23-27
170446164,Male,Россия,Новосибирск,2000,21,18-22
170436967,Male,Россия,Омск,1998,23,23-27
170330439,Male,Россия,Анапа,1999,22,18-22
170157631,Male,Россия,Москва,1997,24,23-27
169997495,Male,Россия,Великие Луки,1997,24,23-27
169871407,Male,Россия,Екатеринбург,1997,24,23-27
169851862,Male,Россия,Калтан,1994,27,23-27
169785896,Male,Россия,Санкт-Петербург,1999,22,18-22
169581641,Male,Россия,Санкт-Петербург,1989,32,Старше 27
169367800,Male,Россия,Киров,1998,23,23-27
169367215,Male,Россия,Unfiled_city,1994,27,23-27
169331456,Male,Россия,Ижевск,2000,21,18-22
169038058,Male,Россия,Unfiled_city,1990,31,Старше 27
169029760,Male,Россия,Ставрополь,1990,31,Старше 27
168964210,Male,Россия,Архангельск,1999,22,18-22
168918172,Male,Россия,Москва,1999,22,18-22
168879314,Male,Россия,Санкт-Петербург,2003,18,18-22
168758112,Male,Россия,Новороссийск,1996,25,23-27
168724333,Male,Россия,Обухово,1992,29,Старше 27
168461210,Male,Россия,Павловский Посад,2001,20,18-22
168310197,Male,Россия,Братск,1989,32,Старше 27
168209867,Male,Россия,Тюмень,2000,21,18-22
168118429,Male,Россия,Москва,2002,19,18-22
168101708,Male,Россия,Шатура,1987,34,Старше 27
167831905,Male,Россия,Санкт-Петербург,1984,37,Старше 27
167478095,Male,Россия,Анжеро-Судженск,1997,24,23-27
167473645,Male,Россия,Уфа,1991,30,Старше 27
167400412,Male,Россия,Челябинск,1994,27,23-27
167316630,Male,Россия,Воронеж,1996,25,23-27
167211509,Male,Россия,Москва,1996,25,23-27
167030530,Male,Россия,Чебоксары,1996,25,23-27
167011169,Male,Россия,Анжеро-Судженск,1995,26,23-27
166900621,Male,Россия,Томск,2000,21,18-22
166792686,Male,Россия,Хабаровск,1991,30,Старше 27
166500426,Male,Россия,Unfiled_city,1999,22,18-22
166497465,Male,Россия,Unfiled_city,1993,28,Старше 27
166472611,Male,Россия,Unfiled_city,1999,22,18-22
166216782,Male,Россия,Тобольск,1999,22,18-22
166015358,Male,Россия,Санкт-Петербург,1985,36,Старше 27
165987004,Male,Россия,Орехово-Зуево,1998,23,23-27
165833397,Male,Россия,Волгоград,1990,31,Старше 27
165811022,Male,Россия,Вологда,1992,29,Старше 27
165745577,Male,Россия,Казань,2001,20,18-22
165697951,Male,Россия,Йошкар-Ола,1988,33,Старше 27
165583660,Male,Россия,Санкт-Петербург,2001,20,18-22
165416800,Male,Россия,Смоленск,1991,30,Старше 27
165158451,Female,Россия,Москва,1991,30,Старше 27
165156178,Male,Россия,Новокуйбышевск,1989,32,Старше 27
165031178,Male,Россия,Unfiled_city,1993,28,Старше 27
164989585,Male,Россия,Барнаул,1998,23,23-27
164925558,Male,Россия,Unfiled_city,1987,34,Старше 27
164907755,Male,Россия,Междуреченск,1989,32,Старше 27
164737611,Male,Россия,Москва,1999,22,18-22
164498427,Male,Россия,Анжеро-Судженск,1997,24,23-27
164210061,Female,Россия,Unfiled_city,1997,24,23-27
164175569,Male,Россия,Нальчик,1990,31,Старше 27
164117597,Male,Россия,Ярославль,1999,22,18-22
164056461,Male,Россия,Рязань,2000,21,18-22
164034027,Male,Россия,Санкт-Петербург,1994,27,23-27
163940964,Male,Россия,Черкесск,1989,32,Старше 27
163919113,Male,Россия,Москва,1999,22,18-22
163489636,Male,Россия,Санкт-Петербург,1995,26,23-27
163367769,Male,Россия,Москва,1997,24,23-27
163028190,Male,Россия,Москва,1997,24,23-27
162984725,Male,Россия,Unfiled_city,1998,23,23-27
162782670,Male,Россия,Ставрополь,2006,15,Младше 18
162762789,Male,Россия,Волжск,1999,22,18-22
162552719,Male,Россия,Екатеринбург,1998,23,23-27
162552222,Male,Россия,Екатеринбург,2000,21,18-22
162491435,Male,Россия,Ростов-на-Дону,1998,23,23-27
162275460,Male,Россия,Воронеж,2002,19,18-22
162226553,Male,Россия,Москва,1985,36,Старше 27
162118968,Male,Россия,Подольск,1998,23,23-27
162117372,Male,Россия,Самара,1998,23,23-27
162087924,Male,Россия,Москва,1998,23,23-27
162065931,Male,Россия,Электросталь,1992,29,Старше 27
161821121,Male,Россия,Санкт-Петербург,1996,25,23-27
161814323,Male,Россия,Санкт-Петербург,1983,38,Старше 27
161425112,Male,Россия,Unfiled_city,1993,28,Старше 27
161271776,Male,Россия,Колпашево,1988,33,Старше 27
161226325,Male,Россия,Москва,2000,21,18-22
160897250,Male,Россия,Северск,1991,30,Старше 27
160590998,Male,Россия,Санкт-Петербург,1995,26,23-27
160476970,Male,Россия,Орёл,1990,31,Старше 27
160309201,Male,Россия,Ростов-на-Дону,1986,35,Старше 27
160296325,Male,Россия,Артемовский,1990,31,Старше 27
160246287,Male,Россия,Санкт-Петербург,1991,30,Старше 27
160232860,Male,Россия,Санкт-Петербург,2001,20,18-22
160231432,Male,Россия,Сыктывкар,2002,19,18-22
160226766,Male,Россия,Раевская,2000,21,18-22
160018955,Male,Россия,Unfiled_city,1989,32,Старше 27
159844305,Male,Россия,Unfiled_city,2000,21,18-22
159829573,Male,Россия,Тула,2001,20,18-22
159798538,Male,Россия,Санкт-Петербург,1982,39,Старше 27
159730664,Male,Россия,Крым,1982,39,Старше 27
159537233,Male,Россия,Москва,1987,34,Старше 27
159333460,Male,Россия,Воронеж,1999,22,18-22
159310028,Male,Россия,Санкт-Петербург,1991,30,Старше 27
159008448,Male,Россия,Кострома,1998,23,23-27
158975355,Male,Россия,Москва,1997,24,23-27
158949731,Male,Россия,Нижний Новгород,1996,25,23-27
158723249,Male,Россия,Карабаново,1997,24,23-27
158657875,Male,Россия,Омск,1992,29,Старше 27
158585872,Male,Россия,Владивосток,1995,26,23-27
158143428,Male,Россия,Москва,1998,23,23-27
158096864,Male,Россия,Казань,2000,21,18-22
157891461,Male,Россия,Unfiled_city,2000,21,18-22
157774062,Male,Россия,Москва,2000,21,18-22
157663013,Male,Россия,Санкт-Петербург,1998,23,23-27
157604854,Male,Россия,Санкт-Петербург,1998,23,23-27
157572511,Male,Россия,Нижний Новгород,2000,21,18-22
157535878,Male,Россия,Москва,1987,34,Старше 27
157514661,Male,Россия,Воронеж,1999,22,18-22
157501068,Male,Россия,Мурманск,1991,30,Старше 27
157444163,Male,Россия,Ставрополь,1989,32,Старше 27
157372480,Male,Россия,Курган,1999,22,18-22
157346001,Male,Россия,Санкт-Петербург,1997,24,23-27
156964268,Male,Россия,Нижний Новгород,1997,24,23-27
156926768,Male,Россия,Москва,1983,38,Старше 27
156805437,Male,Россия,Рославль,1998,23,23-27
156760394,Male,Россия,Армавир,1987,34,Старше 27
156731478,Male,Россия,Москва,1998,23,23-27
156708412,Male,Россия,Екатеринбург,1999,22,18-22
156611304,Male,Россия,Пермь,1990,31,Старше 27
156584672,Male,Россия,Москва,1997,24,23-27
156513346,Male,Россия,Unfiled_city,1995,26,23-27
156386934,Male,Россия,Москва,1999,22,18-22
156205746,Male,Россия,Москва,1986,35,Старше 27
156058373,Male,Россия,Ногинск,1981,40,Старше 27
155881923,Male,Россия,Мытищи,1994,27,23-27
155812900,Male,Россия,Красноярск,1992,29,Старше 27
155725123,Male,Россия,Архангельск,1991,30,Старше 27
155530333,Male,Россия,Воронеж,1999,22,18-22
155462819,Male,Россия,Москва,1996,25,23-27
155307255,Male,Россия,Unfiled_city,1999,22,18-22
155147119,Male,Россия,Unfiled_city,1996,25,23-27
155037074,Female,Россия,Санкт-Петербург,1991,30,Старше 27
154885461,Female,Россия,Славск,1997,24,23-27
154853898,Male,Россия,Краснодар,1989,32,Старше 27
154646803,Male,Россия,Сыктывкар,1990,31,Старше 27
154628221,Male,Россия,Великий Новгород,1996,25,23-27
154488554,Male,Россия,Новосибирск,1999,22,18-22
154186105,Male,Россия,Unfiled_city,1999,22,18-22
154154294,Female,Россия,Санкт-Петербург,1998,23,23-27
154077884,Male,Россия,Самара,1992,29,Старше 27
154070058,Male,Россия,Ростов-на-Дону,1996,25,23-27
154011289,Male,Россия,Unfiled_city,2000,21,18-22
153964016,Male,Россия,Барнаул,1988,33,Старше 27
153901082,Male,Россия,Санкт-Петербург,1994,27,23-27
153895454,Male,Россия,Москва,2002,19,18-22
153783496,Male,Россия,Владимир,1990,31,Старше 27
153747972,Male,Россия,Озерск,1990,31,Старше 27
153706943,Male,Россия,Тула,1997,24,23-27
153690853,Male,Россия,Владивосток,1992,29,Старше 27
153596676,Male,Россия,Волгодонск,1994,27,23-27
153578733,Male,Россия,Полевской,1991,30,Старше 27
153574630,Male,Россия,Новосибирск,1996,25,23-27
153563129,Male,Россия,Волжский,1981,40,Старше 27
153450726,Female,Россия,Псков,1998,23,23-27
153418075,Male,Россия,Курск,1996,25,23-27
153411184,Female,Россия,Тюмень,1993,28,Старше 27
153260525,Male,Россия,Санкт-Петербург,1998,23,23-27
153248017,Male,Россия,Озерск,1987,34,Старше 27
153220642,Male,Россия,Санкт-Петербург,1989,32,Старше 27
153211173,Male,Россия,Муром,1982,39,Старше 27
153154412,Male,Россия,Unfiled_city,1988,33,Старше 27
153135343,Male,Россия,Казань,1996,25,23-27
152807415,Male,Россия,Петрозаводск,1993,28,Старше 27
152694800,Male,Россия,Геленджик,1995,26,23-27
152693811,Male,Россия,Иркутск,1999,22,18-22
152687960,Male,Россия,Москва,1989,32,Старше 27
152670870,Male,Россия,Липецк,1993,28,Старше 27
152596190,Male,Россия,Санкт-Петербург,1991,30,Старше 27
152591485,Male,Россия,Отрадное,1997,24,23-27
152416529,Male,Россия,Калининград,1997,24,23-27
152389355,Male,Россия,Солнечногорск,1993,28,Старше 27
152360709,Male,Россия,Курск,1994,27,23-27
152332043,Male,Россия,Unfiled_city,1998,23,23-27
152331310,Male,Россия,Чебоксары,1993,28,Старше 27
152229767,Male,Россия,Пермь,1998,23,23-27
152040587,Male,Россия,Калининград,1991,30,Старше 27
151966641,Male,Россия,Санкт-Петербург,1994,27,23-27
151962678,Male,Россия,Тольятти,1994,27,23-27
151890961,Male,Россия,Unfiled_city,1999,22,18-22
151818178,Male,Россия,Волгоград,1994,27,23-27
151803923,Male,Россия,Санкт-Петербург,1997,24,23-27
151704652,Male,Россия,Набережные Челны,1999,22,18-22
151655630,Male,Россия,Unfiled_city,2001,20,18-22
151646474,Male,Россия,Москва,2002,19,18-22
151510601,Male,Россия,Калининград,1993,28,Старше 27
151450285,Male,Россия,Владивосток,1997,24,23-27
151386345,Male,Россия,Санкт-Петербург,2000,21,18-22
151378162,Male,Россия,Иркутск,1998,23,23-27
151341211,Male,Россия,Новочеркасск,2000,21,18-22
151314166,Male,Россия,Белая Калитва,1992,29,Старше 27
151243831,Male,Россия,Москва,1991,30,Старше 27
151138383,Male,Россия,Unfiled_city,2002,19,18-22
151124179,Male,Россия,Екатеринбург,1995,26,23-27
151091268,Male,Россия,Москва,1980,41,Старше 27
151037457,Male,Россия,Пущино,1997,24,23-27
151026386,Male,Россия,Калуга,1998,23,23-27
150907557,Male,Россия,Киров,1990,31,Старше 27
150852267,Male,Россия,Санкт-Петербург,1990,31,Старше 27
150753619,Male,Россия,Можайск,1996,25,23-27
150633780,Male,Россия,Златоуст,1991,30,Старше 27
150406720,Male,Россия,Урай,1992,29,Старше 27
150400522,Male,Россия,Челябинск,1997,24,23-27
150347961,Male,Россия,Новосибирск,1992,29,Старше 27
150264768,Male,Россия,Наро-Фоминск,1990,31,Старше 27
149285841,Male,Россия,Смоленск,1996,25,23-27
149074571,Male,Россия,Пенза,1998,23,23-27
148863579,Male,Россия,Unfiled_city,1995,26,23-27
148857270,Male,Россия,Балашиха,1993,28,Старше 27
148554824,Male,Россия,Москва,2000,21,18-22
148506038,Male,Россия,Тюмень,1995,26,23-27
148470391,Male,Россия,Пермь,1999,22,18-22
148188810,Male,Россия,Королёв,1995,26,23-27
148176572,Male,Россия,Симферополь,1993,28,Старше 27
148020412,Male,Россия,Курск,1998,23,23-27
147671812,Male,Россия,Санкт-Петербург,1998,23,23-27
147671601,Male,Россия,Рязань,1995,26,23-27
147629537,Male,Россия,Владимир,1995,26,23-27
147593364,Male,Россия,Улан-Удэ,1996,25,23-27
147577402,Male,Россия,Красноярск,2000,21,18-22
147348138,Male,Россия,Unfiled_city,1999,22,18-22
146997291,Male,Россия,Пермь,1998,23,23-27
146671597,Male,Россия,Самара,1998,23,23-27
146668097,Male,Россия,Санкт-Петербург,1998,23,23-27
146651567,Male,Россия,Москва,1989,32,Старше 27
146574011,Male,Россия,Тула,2001,20,18-22
146570314,Male,Россия,Самара,2001,20,18-22
146497773,Male,Россия,Москва,1997,24,23-27
146495766,Male,Россия,Москва,1996,25,23-27
146244163,Male,Россия,Unfiled_city,2001,20,18-22
146219294,Female,Россия,Unfiled_city,1992,29,Старше 27
146184192,Male,Россия,Санкт-Петербург,1997,24,23-27
146170068,Male,Россия,Unfiled_city,1992,29,Старше 27
145967783,Male,Россия,Москва,1995,26,23-27
145962245,Male,Россия,Калининград,1998,23,23-27
145940513,Male,Россия,Unfiled_city,1985,36,Старше 27
145827975,Male,Россия,Славгород,1993,28,Старше 27
145720616,Male,Россия,Санкт-Петербург,1986,35,Старше 27
145607389,Male,Россия,Балашиха,1999,22,18-22
145591756,Male,Россия,Нижний Новгород,2000,21,18-22
145586101,Male,Россия,Санкт-Петербург,1997,24,23-27
145554658,Male,Россия,Мурманск,1996,25,23-27
145551831,Male,Россия,Unfiled_city,1996,25,23-27
145513216,Male,Россия,Москва,1988,33,Старше 27
145433933,Male,Россия,Волгоград,1986,35,Старше 27
145202311,Male,Россия,Казань,1992,29,Старше 27
145163860,Male,Россия,Москва,1999,22,18-22
145131370,Male,Россия,Екатеринбург,1996,25,23-27
145103861,Male,Россия,Санкт-Петербург,1992,29,Старше 27
145094710,Male,Россия,Нижний Новгород,1997,24,23-27
144860470,Female,Россия,Нижний Новгород,2000,21,18-22
144807299,Male,Россия,Санкт-Петербург,1993,28,Старше 27
144737412,Male,Россия,Шадринск,1996,25,23-27
144611824,Male,Россия,Ломоносов,1991,30,Старше 27
144536651,Male,Россия,Калининград,1994,27,23-27
144516858,Male,Россия,Набережные Челны,1997,24,23-27
144380327,Male,Россия,Волгодонск,2000,21,18-22
144320788,Male,Россия,Озерный,1997,24,23-27
144211474,Male,Россия,Волхов,1995,26,23-27
144172208,Male,Россия,Unfiled_city,1993,28,Старше 27
144135942,Male,Россия,Санкт-Петербург,2001,20,18-22
144081690,Female,Россия,Санкт-Петербург,1995,26,23-27
143945821,Male,Россия,Киров,1998,23,23-27
143940753,Male,Россия,Учалы,2000,21,18-22
143718357,Male,Россия,Казачьи Лагери,1990,31,Старше 27
143599861,Male,Россия,Новосибирск,2001,20,18-22
143561220,Male,Россия,Якутск,1997,24,23-27
143552968,Male,Россия,Омск,1989,32,Старше 27
143548233,Male,Россия,Санкт-Петербург,1996,25,23-27
143543697,Male,Россия,Москва,1997,24,23-27
143510933,Male,Россия,Астрахань,1992,29,Старше 27
143448720,Male,Россия,Калининград,1994,27,23-27
143376964,Male,Россия,Москва,1988,33,Старше 27
143351324,Male,Россия,Вологда,1994,27,23-27
143343683,Male,Россия,Саратов,1990,31,Старше 27
143317764,Male,Россия,Санкт-Петербург,1987,34,Старше 27
143197295,Male,Россия,Москва,1994,27,23-27
143150359,Female,Россия,Новокуйбышевск,1981,40,Старше 27
143019976,Male,Россия,Екатеринбург,1996,25,23-27
142992989,Male,Россия,Уфа,1994,27,23-27
142935873,Male,Россия,Барнаул,1987,34,Старше 27
142836222,Male,Россия,Unfiled_city,1996,25,23-27
142788531,Male,Россия,Фурманов,1997,24,23-27
142769948,Male,Россия,Томск,1997,24,23-27
142686062,Male,Россия,Unfiled_city,1996,25,23-27
142655995,Male,Россия,Калуга,1993,28,Старше 27
142600728,Male,Россия,Нижний Новгород,1997,24,23-27
142398159,Male,Россия,Мценск,1991,30,Старше 27
142342982,Male,Россия,Сухой Лог,2000,21,18-22
142264357,Male,Россия,Казань,2000,21,18-22
142244847,Male,Россия,Москва,1998,23,23-27
142224262,Male,Россия,Санкт-Петербург,1996,25,23-27
142187501,Male,Россия,Оричи,1995,26,23-27
142047159,Male,Россия,Владивосток,1996,25,23-27
142035155,Male,Россия,Барнаул,1998,23,23-27
141951194,Male,Россия,Саранск,2002,19,18-22
141813523,Male,Россия,Воронеж,1982,39,Старше 27
141758034,Male,Россия,Тюмень,1997,24,23-27
141746299,Female,Россия,Краснодар,1987,34,Старше 27
141676881,Male,Россия,Ибреси,2000,21,18-22
141620269,Male,Россия,Курск,2001,20,18-22
141576019,Male,Россия,Пермь,1991,30,Старше 27
141554369,Male,Россия,Иркутск,1997,24,23-27
141550585,Male,Россия,Симферополь,1979,42,Старше 27
141538031,Male,Россия,Сергиев Посад,1989,32,Старше 27
141440464,Male,Россия,Санкт-Петербург,1993,28,Старше 27
141014805,Female,Россия,Москва,1990,31,Старше 27
140807182,Male,Россия,Unfiled_city,1994,27,23-27
140757539,Male,Россия,Канск,1994,27,23-27
140595557,Male,Россия,Ярославль,1989,32,Старше 27
140579574,Male,Россия,Москва,1996,25,23-27
140480379,Male,Россия,Unfiled_city,1999,22,18-22
140323490,Male,Россия,Пермь,1988,33,Старше 27
140270583,Male,Россия,Казань,1999,22,18-22
140265126,Male,Россия,Новосибирск,1999,22,18-22
140231972,Male,Россия,Unfiled_city,1990,31,Старше 27
140204699,Male,Россия,Магнитогорск,1998,23,23-27
140175197,Male,Россия,Тюмень,1996,25,23-27
140130021,Male,Россия,Санкт-Петербург,2001,20,18-22
140057960,Male,Россия,Москва,1994,27,23-27
139933177,Male,Россия,Казань,1998,23,23-27
139849152,Male,Россия,Нижний Новгород,1998,23,23-27
139839191,Male,Россия,Ижевск,1992,29,Старше 27
139795168,Male,Россия,Усинск,1997,24,23-27
139747920,Male,Россия,Томск,1996,25,23-27
139663657,Male,Россия,Белгород,1991,30,Старше 27
139554942,Male,Россия,Нижний Новгород,1994,27,23-27
139542404,Male,Россия,Санкт-Петербург,1992,29,Старше 27
139533502,Male,Россия,Unfiled_city,1984,37,Старше 27
139487409,Male,Россия,Казань,1998,23,23-27
139345897,Male,Россия,Подольск,1989,32,Старше 27
139286989,Male,Россия,Санкт-Петербург,1999,22,18-22
139279823,Male,Россия,Булыгино,1993,28,Старше 27
139277686,Male,Россия,Светогорск,1981,40,Старше 27
139249596,Male,Россия,Unfiled_city,1994,27,23-27
139205322,Male,Россия,Байкальск,1999,22,18-22
139160314,Male,Россия,Краснодар,1987,34,Старше 27
139118887,Male,Россия,Каневская,1984,37,Старше 27
139082817,Male,Россия,Томск,1999,22,18-22
139005502,Male,Россия,Москва,1990,31,Старше 27
138943574,Male,Россия,Санкт-Петербург,1991,30,Старше 27
138824100,Male,Россия,Москва,2001,20,18-22
138800272,Male,Россия,Санкт-Петербург,1997,24,23-27
138592895,Male,Россия,Москва,1991,30,Старше 27
138471653,Male,Россия,Одинцово,1997,24,23-27
138469404,Male,Россия,Кунгур,1997,24,23-27
138464686,Male,Россия,Краснодар,1996,25,23-27
138426684,Female,Россия,Москва,1998,23,23-27
138354247,Male,Россия,Unfiled_city,1997,24,23-27
138287636,Male,Россия,Новокуйбышевск,1989,32,Старше 27
138273932,Male,Россия,Unfiled_city,1980,41,Старше 27
138167875,Male,Россия,Темрюк,1994,27,23-27
138086975,Male,Россия,Томск,1997,24,23-27
138022983,Male,Россия,Тула,1998,23,23-27
138002375,Male,Россия,Новокузнецк,1995,26,23-27
137975615,Male,Россия,Нижний Новгород,1988,33,Старше 27
137959349,Male,Россия,Рязань,1995,26,23-27
137851197,Male,Россия,Санкт-Петербург,2002,19,18-22
137794723,Male,Россия,Липецк,1989,32,Старше 27
137717760,Male,Россия,Unfiled_city,1997,24,23-27
137581639,Male,Россия,Санкт-Петербург,1996,25,23-27
137444416,Male,Россия,Липецк,1986,35,Старше 27
137342004,Male,Россия,Тюмень,1994,27,23-27
137313427,Male,Россия,Коркино,1999,22,18-22
137260857,Male,Россия,Набережные Челны,1999,22,18-22
137236996,Male,Россия,Чебоксары,2002,19,18-22
137233487,Male,Россия,Саров,1991,30,Старше 27
137205067,Male,Россия,Москва,1999,22,18-22
137193749,Male,Россия,Златоуст,1999,22,18-22
137110243,Female,Россия,Санкт-Петербург,1997,24,23-27
137107624,Male,Россия,Санкт-Петербург,1996,25,23-27
137082842,Male,Россия,Астрахань,1997,24,23-27
137016140,Male,Россия,Владимир,1994,27,23-27
136990152,Male,Россия,Unfiled_city,1992,29,Старше 27
136989880,Male,Россия,Воронеж,1985,36,Старше 27
136964852,Male,Россия,Томск,1997,24,23-27
136907429,Male,Россия,Междуреченск,2000,21,18-22
136786377,Male,Россия,Екатеринбург,2000,21,18-22
136752888,Male,Россия,Пермь,1989,32,Старше 27
136698774,Male,Россия,Таганрог,1985,36,Старше 27
136657436,Male,Россия,Ижевск,2000,21,18-22
136653941,Male,Россия,Воронеж,1998,23,23-27
136590387,Male,Россия,Владимир,1994,27,23-27
136577056,Male,Россия,Санкт-Петербург,2006,15,Младше 18
136574116,Male,Россия,Новочеркасск,1985,36,Старше 27
136514288,Male,Россия,Глазов,1999,22,18-22
136482358,Male,Россия,Unfiled_city,1996,25,23-27
136472566,Male,Россия,Краснодар,1996,25,23-27
136453055,Male,Россия,Ялта,1997,24,23-27
136328604,Male,Россия,Минеральные Воды,1999,22,18-22
136245067,Male,Россия,Кигбаево,1994,27,23-27
136067652,Male,Россия,Москва,1997,24,23-27
136043728,Male,Россия,Тюмень,1996,25,23-27
135991821,Male,Россия,Иркутск,1998,23,23-27
135977277,Male,Россия,Чайковский,1997,24,23-27
135887048,Male,Россия,Санкт-Петербург,1994,27,23-27
135870487,Male,Россия,Шахты,2001,20,18-22
135826958,Male,Россия,Unfiled_city,1995,26,23-27
135745581,Male,Россия,Нижневартовск,1996,25,23-27
135701867,Male,Россия,Нерюнгри,1986,35,Старше 27
135639952,Male,Россия,Красноярск,1994,27,23-27
135624961,Male,Россия,Кострома,1996,25,23-27
135583102,Male,Россия,Пермь,2000,21,18-22
135569192,Male,Россия,Сафоново,1998,23,23-27
135560186,Male,Россия,Пермь,1997,24,23-27
135493082,Male,Россия,Санкт-Петербург,1987,34,Старше 27
135362663,Male,Россия,Пенза,1993,28,Старше 27
135232154,Male,Россия,Нижний Тагил,1999,22,18-22
135200310,Male,Россия,Москва,2000,21,18-22
135173707,Male,Россия,Челябинск,1999,22,18-22
135151873,Male,Россия,Барнаул,1997,24,23-27
135142154,Male,Россия,Бугуруслан,1993,28,Старше 27
135130405,Male,Россия,Москва,2000,21,18-22
135127895,Male,Россия,Москва,1997,24,23-27
135074707,Male,Россия,Санкт-Петербург,1989,32,Старше 27
135065658,Male,Россия,Екатеринбург,1997,24,23-27
135002127,Male,Россия,Санкт-Петербург,1993,28,Старше 27
135000661,Male,Россия,Решетиха,2001,20,18-22
134969970,Male,Россия,Москва,1998,23,23-27
134933050,Male,Россия,Саранск,1999,22,18-22
134880867,Male,Россия,Екатеринбург,1998,23,23-27
134833138,Male,Россия,Троицк,1996,25,23-27
134758971,Male,Россия,Москва,1995,26,23-27
134679753,Male,Россия,Воронеж,1987,34,Старше 27
134618921,Male,Россия,Томск,2000,21,18-22
134596119,Male,Россия,Рязань,1998,23,23-27
134521157,Male,Россия,Волгоград,1994,27,23-27
134457285,Male,Россия,Томск,1997,24,23-27
134427967,Male,Россия,Казань,1997,24,23-27
134090116,Male,Россия,Чертково,1998,23,23-27
134003872,Male,Россия,Любучаны (поселок),1992,29,Старше 27
133931563,Male,Россия,Челябинск,1993,28,Старше 27
133873592,Male,Россия,Ижевск,1999,22,18-22
133807128,Male,Россия,Москва,1998,23,23-27
133776584,Male,Россия,Москва,1980,41,Старше 27
133737973,Male,Россия,Казань,2001,20,18-22
133607564,Male,Россия,Заполярный,1998,23,23-27
133544850,Male,Россия,Москва,2000,21,18-22
133516219,Male,Россия,Unfiled_city,1997,24,23-27
133490570,Male,Россия,Брянск,1989,32,Старше 27
133419145,Male,Россия,Самара,1993,28,Старше 27
133415604,Male,Россия,Томск,1994,27,23-27
133402696,Male,Россия,Ижевск,1998,23,23-27
133380864,Male,Россия,Екатеринбург,2000,21,18-22
133308754,Male,Россия,Коломна,1990,31,Старше 27
133197169,Male,Россия,Москва,1999,22,18-22
133196519,Male,Россия,Москва,1997,24,23-27
133120852,Male,Россия,Осинники,1997,24,23-27
132875631,Male,Россия,Каменск-Шахтинский,1992,29,Старше 27
132824532,Male,Россия,Владивосток,1993,28,Старше 27
132770080,Male,Россия,Тобольск,1997,24,23-27
132713316,Male,Россия,Санкт-Петербург,2000,21,18-22
132654291,Male,Россия,Москва,1999,22,18-22
132565904,Male,Россия,Краснодар,1991,30,Старше 27
132564954,Male,Россия,Воронеж,1997,24,23-27
132550941,Male,Россия,Вахруши (пгт),1995,26,23-27
132440270,Male,Россия,Ярославль,1989,32,Старше 27
132437528,Male,Россия,Выборг,1985,36,Старше 27
132435520,Male,Россия,Тамбов,1998,23,23-27
132352074,Male,Россия,Пермь,1997,24,23-27
132255386,Male,Россия,Рязань,1996,25,23-27
132220211,Male,Россия,Волгоград,1993,28,Старше 27
132199081,Male,Россия,Санкт-Петербург,1997,24,23-27
132140178,Male,Россия,Пермь,1991,30,Старше 27
132067973,Male,Россия,Томск,1996,25,23-27
131834577,Male,Россия,Сургут,1988,33,Старше 27
131733261,Male,Россия,Кировск,1999,22,18-22
131669066,Male,Россия,Чебоксары,1996,25,23-27
131591391,Male,Россия,Тутаев,1990,31,Старше 27
131375368,Male,Россия,Санкт-Петербург,1995,26,23-27
131313648,Male,Россия,Unfiled_city,1996,25,23-27
131265727,Male,Россия,Тольятти,1994,27,23-27
131223588,Male,Россия,Подольск,1994,27,23-27
130817865,Male,Россия,Старый Оскол,1994,27,23-27
130530977,Male,Россия,Санкт-Петербург,1993,28,Старше 27
130516857,Male,Россия,Воронеж,1999,22,18-22
130212679,Male,Россия,Москва,2000,21,18-22
129531878,Male,Россия,Санкт-Петербург,1994,27,23-27
129287575,Male,Россия,Наро-Фоминск,1992,29,Старше 27
129115919,Male,Россия,Подольск,1993,28,Старше 27
128543842,Male,Россия,Долгопрудный,2000,21,18-22
127967657,Male,Россия,Москва,1996,25,23-27
127794186,Male,Россия,Таганрог,1998,23,23-27
127778841,Male,Россия,Сергиев Посад,1983,38,Старше 27
127663511,Male,Россия,Санкт-Петербург,1995,26,23-27
127057689,Male,Россия,Санкт-Петербург,2000,21,18-22
126906946,Male,Россия,Санкт-Петербург,1988,33,Старше 27
126615344,Male,Россия,Пермь,1992,29,Старше 27
126343165,Male,Россия,Unfiled_city,1992,29,Старше 27
